Program,Year,Period,State,State ANSI,County,County ANSI,Commodity,Data Item,Value
CENSUS,2012,YEAR,NEBRASKA,31,MORRILL,123,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",166192
CENSUS,2012,YEAR,NEBRASKA,31,SCOTTS BLUFF,157,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",203070
CENSUS,2012,YEAR,NEBRASKA,31,SHERIDAN,161,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",173762
CENSUS,2012,YEAR,NEBRASKA,31,SIOUX,165,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",52860
CENSUS,2012,YEAR,NEBRASKA,31,ADAMS,1,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",277754
CENSUS,2012,YEAR,NEBRASKA,31,FRANKLIN,61,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",147182
CENSUS,2012,YEAR,NEBRASKA,31,FURNAS,65,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",222989
CENSUS,2012,YEAR,NEBRASKA,31,GOSPER,73,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",157076
CENSUS,2012,YEAR,NEBRASKA,31,HARLAN,83,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",192424
CENSUS,2012,YEAR,NEBRASKA,31,KEARNEY,99,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",238034
CENSUS,2012,YEAR,NEBRASKA,31,PHELPS,137,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",259642
CENSUS,2012,YEAR,NEBRASKA,31,WEBSTER,181,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",167409
CENSUS,2012,YEAR,NEBRASKA,31,CLAY,35,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",251080
CENSUS,2012,YEAR,NEBRASKA,31,FILLMORE,59,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",294224
CENSUS,2012,YEAR,NEBRASKA,31,GAGE,67,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",386095
CENSUS,2012,YEAR,NEBRASKA,31,JEFFERSON,95,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",253323
CENSUS,2012,YEAR,NEBRASKA,31,JOHNSON,97,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",111108
CENSUS,2012,YEAR,NEBRASKA,31,NEMAHA,127,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",197365
CENSUS,2012,YEAR,NEBRASKA,31,NUCKOLLS,129,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",225041
CENSUS,2012,YEAR,NEBRASKA,31,OTOE,131,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",304905
CENSUS,2012,YEAR,NEBRASKA,31,PAWNEE,133,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",151562
CENSUS,2012,YEAR,NEBRASKA,31,RICHARDSON,147,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",222484
CENSUS,2012,YEAR,NEBRASKA,31,SALINE,151,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",284672
CENSUS,2012,YEAR,NEBRASKA,31,THAYER,169,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",246632
CENSUS,2012,YEAR,NEBRASKA,31,CHASE,29,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",230430
CENSUS,2012,YEAR,NEBRASKA,31,DUNDY,57,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",155637
CENSUS,2012,YEAR,NEBRASKA,31,FRONTIER,63,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",135972
CENSUS,2012,YEAR,NEBRASKA,31,HAYES,85,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",122499
CENSUS,2012,YEAR,NEBRASKA,31,HITCHCOCK,87,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",118367
CENSUS,2012,YEAR,NEBRASKA,31,KEITH,101,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",200310
CENSUS,2012,YEAR,NEBRASKA,31,LINCOLN,111,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",364437
CENSUS,2012,YEAR,NEBRASKA,31,PERKINS,135,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",322173
CENSUS,2012,YEAR,NEBRASKA,31,RED WILLOW,145,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",174013
CENSUS,2012,YEAR,NEVADA,32,ELKO,7,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",101801
CENSUS,2012,YEAR,NEVADA,32,EUREKA,11,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",44853
CENSUS,2012,YEAR,NEVADA,32,LANDER,15,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",37837
CENSUS,2012,YEAR,NEVADA,32,WHITE PINE,33,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",21552
CENSUS,2012,YEAR,NEVADA,32,CARSON CITY,510,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES", (D)
CENSUS,2012,YEAR,NEVADA,32,CHURCHILL,1,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",49554
CENSUS,2012,YEAR,NEVADA,32,DOUGLAS,5,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",16142
CENSUS,2012,YEAR,NEVADA,32,HUMBOLDT,13,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",127509
CENSUS,2012,YEAR,NEVADA,32,LYON,19,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",66913
CENSUS,2012,YEAR,NEVADA,32,PERSHING,27,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",50470
CENSUS,2012,YEAR,NEVADA,32,STOREY,29,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES", (D)
CENSUS,2012,YEAR,NEVADA,32,WASHOE,31,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",7910
CENSUS,2012,YEAR,NEVADA,32,CLARK,3,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",2690
CENSUS,2012,YEAR,NEVADA,32,ESMERALDA,9,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES", (D)
CENSUS,2012,YEAR,NEVADA,32,LINCOLN,17,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",20299
CENSUS,2012,YEAR,NEVADA,32,MINERAL,21,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES", (D)
CENSUS,2012,YEAR,NEVADA,32,NYE,23,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",15329
CENSUS,2012,YEAR,NEW HAMPSHIRE,33,BELKNAP,1,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",4880
CENSUS,2012,YEAR,NEW HAMPSHIRE,33,CARROLL,3,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",3319
CENSUS,2012,YEAR,NEW HAMPSHIRE,33,CHESHIRE,5,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",7941
CENSUS,2012,YEAR,NEW HAMPSHIRE,33,COOS,7,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",10641
CENSUS,2012,YEAR,NEW HAMPSHIRE,33,GRAFTON,9,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",15579
CENSUS,2012,YEAR,NEW HAMPSHIRE,33,HILLSBOROUGH,11,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",9282
CENSUS,2012,YEAR,NEW HAMPSHIRE,33,MERRIMACK,13,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",12898
CENSUS,2012,YEAR,NEW HAMPSHIRE,33,ROCKINGHAM,15,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",7719
CENSUS,2012,YEAR,NEW HAMPSHIRE,33,STRAFFORD,17,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",7158
CENSUS,2012,YEAR,NEW HAMPSHIRE,33,SULLIVAN,19,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",7965
CENSUS,2012,YEAR,NEW JERSEY,34,BURLINGTON,5,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",48795
CENSUS,2012,YEAR,NEW JERSEY,34,MERCER,21,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",11155
CENSUS,2012,YEAR,NEW JERSEY,34,MIDDLESEX,23,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",11182
CENSUS,2012,YEAR,NEW JERSEY,34,MONMOUTH,25,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",22136
CENSUS,2012,YEAR,NEW JERSEY,34,OCEAN,29,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",2467
CENSUS,2012,YEAR,NEW JERSEY,34,BERGEN,3,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",422
CENSUS,2012,YEAR,NEW JERSEY,34,ESSEX,13,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",28
CENSUS,2012,YEAR,NEW JERSEY,34,HUNTERDON,19,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",50186
CENSUS,2012,YEAR,NEW JERSEY,34,MORRIS,27,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",6077
CENSUS,2012,YEAR,NEW JERSEY,34,PASSAIC,31,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES", (D)
CENSUS,2012,YEAR,NEW JERSEY,34,SOMERSET,35,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",17580
CENSUS,2012,YEAR,NEW JERSEY,34,SUSSEX,37,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",22491
CENSUS,2012,YEAR,NEW JERSEY,34,UNION,39,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES", (D)
CENSUS,2012,YEAR,NEW JERSEY,34,WARREN,41,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",42342
CENSUS,2012,YEAR,NEW JERSEY,34,ATLANTIC,1,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",16555
CENSUS,2012,YEAR,NEW JERSEY,34,CAMDEN,7,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",3986
CENSUS,2012,YEAR,NEW JERSEY,34,CAPE MAY,9,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",3493
CENSUS,2012,YEAR,NEW JERSEY,34,CUMBERLAND,11,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",43892
CENSUS,2012,YEAR,NEW JERSEY,34,GLOUCESTER,15,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",30247
CENSUS,2012,YEAR,NEW JERSEY,34,SALEM,33,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",75690
CENSUS,2012,YEAR,NEW MEXICO,35,COLFAX,7,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",7698
CENSUS,2012,YEAR,NEW MEXICO,35,CURRY,9,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",90487
CENSUS,2012,YEAR,NEW MEXICO,35,DE BACA,11,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",7584
CENSUS,2012,YEAR,NEW MEXICO,35,GUADALUPE,19,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES", (D)
CENSUS,2012,YEAR,NEW MEXICO,35,HARDING,21,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES", (D)
CENSUS,2012,YEAR,NEW MEXICO,35,MORA,33,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",4929
CENSUS,2012,YEAR,NEW MEXICO,35,QUAY,37,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",13126
CENSUS,2012,YEAR,NEW MEXICO,35,ROOSEVELT,41,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",64581
CENSUS,2012,YEAR,NEW MEXICO,35,SAN MIGUEL,47,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",3289
CENSUS,2012,YEAR,NEW MEXICO,35,TORRANCE,57,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",23331
CENSUS,2012,YEAR,NEW MEXICO,35,UNION,59,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",28391
CENSUS,2012,YEAR,NEW MEXICO,35,BERNALILLO,1,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",4752
CENSUS,2012,YEAR,NEW MEXICO,35,CIBOLA,6,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",510
CENSUS,2012,YEAR,NEW MEXICO,35,LOS ALAMOS,28,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES", (D)
CENSUS,2012,YEAR,NEW MEXICO,35,MCKINLEY,31,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",1009
CENSUS,2012,YEAR,NEW MEXICO,35,RIO ARRIBA,39,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",21995
CENSUS,2012,YEAR,NEW MEXICO,35,SAN JUAN,45,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",80286
CENSUS,2012,YEAR,NEW MEXICO,35,SANDOVAL,43,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",6684
CENSUS,2012,YEAR,NEW MEXICO,35,SANTA FE,49,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",8206
CENSUS,2012,YEAR,NEW MEXICO,35,TAOS,55,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",12297
CENSUS,2012,YEAR,NEW MEXICO,35,VALENCIA,61,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",21408
CENSUS,2012,YEAR,NEW MEXICO,35,CHAVES,5,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",53913
CENSUS,2012,YEAR,NEW MEXICO,35,DONA ANA,13,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",76172
CENSUS,2012,YEAR,NEW MEXICO,35,EDDY,15,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",41775
CENSUS,2012,YEAR,NEW MEXICO,35,LEA,25,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",50466
CENSUS,2012,YEAR,NEW MEXICO,35,LINCOLN,27,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",561
CENSUS,2012,YEAR,NEW MEXICO,35,OTERO,35,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES", (D)
CENSUS,2012,YEAR,NEW MEXICO,35,CATRON,3,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",407
CENSUS,2012,YEAR,NEW MEXICO,35,GRANT,17,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",3602
CENSUS,2012,YEAR,NEW MEXICO,35,HIDALGO,23,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",7057
CENSUS,2012,YEAR,NEW MEXICO,35,LUNA,29,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",20760
CENSUS,2012,YEAR,NEW MEXICO,35,SIERRA,51,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",10931
CENSUS,2012,YEAR,NEW MEXICO,35,SOCORRO,53,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",17434
CENSUS,2012,YEAR,NEW YORK,36,CAYUGA,11,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",169969
CENSUS,2012,YEAR,NEW YORK,36,CHENANGO,17,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",68196
CENSUS,2012,YEAR,NEW YORK,36,CORTLAND,23,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",52517
CENSUS,2012,YEAR,NEW YORK,36,HERKIMER,43,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",65069
CENSUS,2012,YEAR,NEW YORK,36,MADISON,53,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",99211
CENSUS,2012,YEAR,NEW YORK,36,ONEIDA,65,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",104662
CENSUS,2012,YEAR,NEW YORK,36,ONONDAGA,67,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",94478
CENSUS,2012,YEAR,NEW YORK,36,OSWEGO,75,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",37914
CENSUS,2012,YEAR,NEW YORK,36,OTSEGO,77,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",73848
CENSUS,2012,YEAR,NEW YORK,36,ALBANY,1,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",31537
CENSUS,2012,YEAR,NEW YORK,36,FULTON,35,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",12935
CENSUS,2012,YEAR,NEW YORK,36,MONTGOMERY,57,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",76159
CENSUS,2012,YEAR,NEW YORK,36,RENSSELAER,83,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",44677
CENSUS,2012,YEAR,NEW YORK,36,SARATOGA,91,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",40644
CENSUS,2012,YEAR,NEW YORK,36,SCHENECTADY,93,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",7408
CENSUS,2012,YEAR,NEW YORK,36,SCHOHARIE,95,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",49006
CENSUS,2012,YEAR,NEW YORK,36,WASHINGTON,115,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",92965
CENSUS,2012,YEAR,NEW YORK,36,KINGS,47,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES", (D)
CENSUS,2012,YEAR,NEW YORK,36,NASSAU,59,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES", (D)
CENSUS,2012,YEAR,NEW YORK,36,QUEENS,81,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES", (D)
CENSUS,2012,YEAR,NEW YORK,36,RICHMOND,85,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES", (D)
CENSUS,2012,YEAR,NEW YORK,36,SUFFOLK,103,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",19805
CENSUS,2012,YEAR,NEW YORK,36,CLINTON,19,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",68451
CENSUS,2012,YEAR,NEW YORK,36,ESSEX,31,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",17098
CENSUS,2012,YEAR,NEW YORK,36,FRANKLIN,33,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",66827
CENSUS,2012,YEAR,NEW YORK,36,HAMILTON,41,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES", (D)
CENSUS,2012,YEAR,NEW YORK,36,WARREN,113,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",1263
CENSUS,2012,YEAR,NEW YORK,36,JEFFERSON,45,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",158317
CENSUS,2012,YEAR,NEW YORK,36,LEWIS,49,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",88248
CENSUS,2012,YEAR,NEW YORK,36,ST LAWRENCE,89,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",152003
CENSUS,2012,YEAR,NEW YORK,36,COLUMBIA,21,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",51645
CENSUS,2012,YEAR,NEW YORK,36,DELAWARE,25,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",50958
CENSUS,2012,YEAR,NEW YORK,36,DUTCHESS,27,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",38941
CENSUS,2012,YEAR,NEW YORK,36,GREENE,39,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",15659
CENSUS,2012,YEAR,NEW YORK,36,ORANGE,71,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",38448
CENSUS,2012,YEAR,NEW YORK,36,PUTNAM,79,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",1328
CENSUS,2012,YEAR,NEW YORK,36,ROCKLAND,87,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",195
CENSUS,2012,YEAR,NEW YORK,36,SULLIVAN,105,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",19495
CENSUS,2012,YEAR,NEW YORK,36,ULSTER,111,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",22689
CENSUS,2012,YEAR,NEW YORK,36,WESTCHESTER,119,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",1169
CENSUS,2012,YEAR,NEW YORK,36,BROOME,7,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",31901
CENSUS,2012,YEAR,NEW YORK,36,CHEMUNG,15,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",23298
CENSUS,2012,YEAR,NEW YORK,36,SCHUYLER,97,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",33694
CENSUS,2012,YEAR,NEW YORK,36,TIOGA,107,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",41176
CENSUS,2012,YEAR,NEW YORK,36,TOMPKINS,109,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",47143
CENSUS,2012,YEAR,NEW YORK,36,ALLEGANY,3,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",59612
CENSUS,2012,YEAR,NEW YORK,36,CATTARAUGUS,9,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",84916
CENSUS,2012,YEAR,NEW YORK,36,CHAUTAUQUA,13,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",114522
CENSUS,2012,YEAR,NEW YORK,36,STEUBEN,101,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",196669
CENSUS,2012,YEAR,NEW YORK,36,ERIE,29,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",84751
CENSUS,2012,YEAR,NEW YORK,36,GENESEE,37,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",134610
CENSUS,2012,YEAR,NEW YORK,36,LIVINGSTON,51,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",138110
CENSUS,2012,YEAR,NEW YORK,36,MONROE,55,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",72795
CENSUS,2012,YEAR,NEW YORK,36,NIAGARA,63,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",107352
CENSUS,2012,YEAR,NEW YORK,36,ONTARIO,69,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",137010
CENSUS,2012,YEAR,NEW YORK,36,ORLEANS,73,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",101275
CENSUS,2012,YEAR,NEW YORK,36,SENECA,99,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",92456
CENSUS,2012,YEAR,NEW YORK,36,WAYNE,117,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",116390
CENSUS,2012,YEAR,NEW YORK,36,WYOMING,121,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",151690
CENSUS,2012,YEAR,NEW YORK,36,YATES,123,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",80131
CENSUS,2012,YEAR,NORTH CAROLINA,37,BEAUFORT,13,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",125583
CENSUS,2012,YEAR,NORTH CAROLINA,37,CARTERET,31,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",44851
CENSUS,2012,YEAR,NORTH CAROLINA,37,CRAVEN,49,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",49222
CENSUS,2012,YEAR,NORTH CAROLINA,37,GREENE,79,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",66845
CENSUS,2012,YEAR,NORTH CAROLINA,37,HYDE,95,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",73635
CENSUS,2012,YEAR,NORTH CAROLINA,37,JOHNSTON,101,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",117805
CENSUS,2012,YEAR,NORTH CAROLINA,37,JONES,103,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",41097
CENSUS,2012,YEAR,NORTH CAROLINA,37,LENOIR,107,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",90783
CENSUS,2012,YEAR,NORTH CAROLINA,37,PAMLICO,137,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",39130
CENSUS,2012,YEAR,NORTH CAROLINA,37,PITT,147,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",129519
CENSUS,2012,YEAR,NORTH CAROLINA,37,WAYNE,191,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",142683
CENSUS,2012,YEAR,NORTH CAROLINA,37,WILSON,195,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",83635
CENSUS,2012,YEAR,NORTH CAROLINA,37,ALEXANDER,3,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",19005
CENSUS,2012,YEAR,NORTH CAROLINA,37,CATAWBA,35,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",26641
CENSUS,2012,YEAR,NORTH CAROLINA,37,CHATHAM,37,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",21708
CENSUS,2012,YEAR,NORTH CAROLINA,37,DAVIDSON,57,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",36640
CENSUS,2012,YEAR,NORTH CAROLINA,37,DAVIE,59,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",27615
CENSUS,2012,YEAR,NORTH CAROLINA,37,IREDELL,97,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",70383
CENSUS,2012,YEAR,NORTH CAROLINA,37,LEE,105,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",13450
CENSUS,2012,YEAR,NORTH CAROLINA,37,RANDOLPH,151,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",51750
CENSUS,2012,YEAR,NORTH CAROLINA,37,ROWAN,159,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",62532
CENSUS,2012,YEAR,NORTH CAROLINA,37,WAKE,183,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",37990
CENSUS,2012,YEAR,NORTH CAROLINA,37,BERTIE,15,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",93224
CENSUS,2012,YEAR,NORTH CAROLINA,37,CAMDEN,29,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",46537
CENSUS,2012,YEAR,NORTH CAROLINA,37,CHOWAN,41,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",46299
CENSUS,2012,YEAR,NORTH CAROLINA,37,CURRITUCK,53,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",31292
CENSUS,2012,YEAR,NORTH CAROLINA,37,DARE,55,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES", (D)
CENSUS,2012,YEAR,NORTH CAROLINA,37,EDGECOMBE,65,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",87060
CENSUS,2012,YEAR,NORTH CAROLINA,37,GATES,73,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",44032
CENSUS,2012,YEAR,NORTH CAROLINA,37,HALIFAX,83,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",113130
CENSUS,2012,YEAR,NORTH CAROLINA,37,HERTFORD,91,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",50398
